Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
CHEMBL3978197,COc1ccc(cc1)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C27H29FN4O3,476.54,35,18,0.37,6,5,1,139.36,78.53,3.70,3.72,3.01,3.60,5.21,3.85,-5.12,3.59e-03,7.54e-06,Moderately soluble,-5.06,4.15e-03,8.70e-06,Moderately soluble,-8.09,3.86e-06,8.09e-09,Poorly soluble,High,Yes,Yes,No,Yes,Yes,Yes,Yes,-6.57,0,1,0,0,0,0.55,1,0,2,3.72
CHEMBL3904253,COc1ccc(cc1)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C26H28FN5O3,477.53,35,18,0.35,6,5,2,141.83,90.56,3.49,2.91,1.92,2.88,4.24,3.09,-4.62,1.15e-02,2.41e-05,Moderately soluble,-4.47,1.61e-02,3.37e-05,Moderately soluble,-7.86,6.53e-06,1.37e-08,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.15,0,1,0,0,0,0.55,1,0,1,3.76
CHEMBL3983620,COc1ccc(cc1F)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H22FN3O3,407.44,30,18,0.26,6,5,2,112.41,84.08,3.10,3.50,3.87,3.58,5.42,3.89,-4.62,9.79e-03,2.40e-05,Moderately soluble,-4.95,4.58e-03,1.13e-05,Moderately soluble,-8.43,1.51e-06,3.72e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.30,0,0,0,0,0,0.55,0,0,1,3.21
CHEMBL3948838,COc1ccc(cc1O)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H23N3O4,405.45,30,18,0.26,6,5,3,114.47,104.31,2.90,3.04,3.02,2.67,4.52,3.23,-4.32,1.95e-02,4.82e-05,Moderately soluble,-4.90,5.15e-03,1.27e-05,Moderately soluble,-7.58,1.07e-05,2.64e-08,Poorly soluble,High,No,Yes,Yes,No,Yes,Yes,Yes,-6.61,0,0,0,0,0,0.55,0,0,1,3.31
CHEMBL3934540,COc1ccc(cc1NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)NC(=O)C,C25H26N4O4,446.50,33,18,0.28,8,5,3,126.76,113.18,2.69,2.57,3.08,2.64,4.69,3.13,-4.10,3.52e-02,7.89e-05,Moderately soluble,-4.59,1.13e-02,2.54e-05,Moderately soluble,-8.50,1.41e-06,3.15e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.20,0,0,0,0,0,0.55,0,0,2,3.61
CHEMBL3986629,COc1ccc(cc1)Nc1ccc(cc1)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C29H28N4O3,480.56,36,24,0.21,8,4,3,141.99,96.11,3.83,4.94,5.05,3.68,5.79,4.66,-5.90,6.09e-04,1.27e-06,Moderately soluble,-6.70,9.68e-05,2.01e-07,Poorly soluble,-10.65,1.08e-08,2.25e-11,Insoluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-5.72,0,2,0,0,0,0.55,0,0,3,3.73
CHEMBL3933012,COc1ccc(cc1CCC(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)OC,C26H29N3O4,447.53,33,18,0.35,9,5,2,128.33,93.31,3.71,3.60,3.64,3.03,5.87,3.97,-4.69,9.09e-03,2.03e-05,Moderately soluble,-5.25,2.54e-03,5.67e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.47,0,0,0,0,0,0.55,0,0,3,3.64
CHEMBL3972338,COc1ccc(cc1CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)OC,C26H29N3O4,447.53,33,18,0.35,9,5,2,127.02,93.31,3.79,3.77,3.23,3.03,5.87,3.94,-4.80,7.10e-03,1.59e-05,Moderately soluble,-5.42,1.69e-03,3.78e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.35,0,0,0,0,0,0.55,0,0,3,3.67
CHEMBL3975392,COc1ccc(cc1)OCC(=O)Nc1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C23H23FN4O4,438.45,32,18,0.26,8,6,3,120.99,105.34,3.07,2.74,2.54,2.26,4.40,3.00,-4.17,2.94e-02,6.72e-05,Moderately soluble,-4.61,1.08e-02,2.47e-05,Moderately soluble,-8.32,2.10e-06,4.79e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-7.03,0,0,0,0,0,0.55,0,0,2,3.55
CHEMBL3909079,COc1ccc(cc1)OCC(=O)Nc1cccc(c1)CCc1n[nH]c(=O)c2c1CCCC2,C25H27N3O4,433.50,32,18,0.32,9,5,2,123.37,93.31,3.35,3.73,3.27,2.82,5.33,3.70,-4.70,8.65e-03,2.00e-05,Moderately soluble,-5.38,1.80e-03,4.16e-06,Moderately soluble,-8.68,9.12e-07,2.10e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.30,0,0,0,0,0,0.55,0,0,3,3.58
CHEMBL3911539,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C27H29FN4O5S,540.61,38,18,0.37,7,8,1,146.93,121.05,3.61,2.74,3.27,2.70,4.04,3.27,-4.81,8.44e-03,1.56e-05,Moderately soluble,-4.94,6.26e-03,1.16e-05,Moderately soluble,-7.94,6.15e-06,1.14e-08,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.65,1,2,0,0,0,0.55,0,0,1,4.01
CHEMBL3975124,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C26H28FN5O5S,541.59,38,18,0.35,7,8,2,149.40,133.08,3.26,1.94,2.18,2.00,3.08,2.49,-4.31,2.66e-02,4.91e-05,Moderately soluble,-4.36,2.37e-02,4.38e-05,Moderately soluble,-7.72,1.04e-05,1.92e-08,Poorly soluble,High,No,Yes,No,No,Yes,Yes,Yes,-8.23,1,2,0,1,0,0.55,0,0,1,4.01
CHEMBL134022,COc1cccc(c1)c1nc2c([nH]1)cccc2C(=O)N,C15H13N3O2,267.28,20,15,0.07,3,3,2,76.12,81.00,1.31,2.00,2.34,1.64,2.70,2.00,-3.11,2.06e-01,7.69e-04,Soluble,-3.33,1.26e-01,4.70e-04,Soluble,-5.15,1.91e-03,7.13e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.51,0,0,0,0,0,0.55,0,0,0,2.04
CHEMBL3971128,COc1cccc(c1)CCC(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C25H27N3O3,417.50,31,18,0.32,8,4,2,121.84,84.08,3.43,3.63,3.63,3.36,5.79,3.97,-4.62,1.01e-02,2.42e-05,Moderately soluble,-5.08,3.44e-03,8.25e-06,Moderately soluble,-8.95,4.67e-07,1.12e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.27,0,0,0,0,0,0.55,0,0,3,3.46
CHEMBL3961392,COc1cccc(c1)CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C25H27N3O3,417.50,31,18,0.32,8,4,2,120.52,84.08,3.50,3.80,3.22,3.36,5.79,3.93,-4.72,7.88e-03,1.89e-05,Moderately soluble,-5.26,2.29e-03,5.49e-06,Moderately soluble,-8.95,4.67e-07,1.12e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.15,0,0,0,0,0,0.55,0,0,3,3.48
CHEMBL3972922,COc1c(CCNC(=O)c2cccc(c2)Cc2n[nH]c(=O)c3c2CCCC3)cccc1OC,C26H29N3O4,447.53,33,18,0.35,9,5,2,127.02,93.31,3.34,3.77,3.23,3.03,5.87,3.85,-4.80,7.10e-03,1.59e-05,Moderately soluble,-5.42,1.69e-03,3.78e-06,Moderately soluble,-9.05,3.98e-07,8.89e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-6.35,0,0,0,0,0,0.55,0,0,3,3.67
CHEMBL423343,COc1ccccc1c1nc2c([nH]1)cccc2C(=O)N,C15H13N3O2,267.28,20,15,0.07,3,3,2,76.12,81.00,1.43,2.00,2.34,1.64,2.70,2.02,-3.11,2.06e-01,7.69e-04,Soluble,-3.33,1.26e-01,4.70e-04,Soluble,-5.15,1.91e-03,7.13e-06,Moderately soluble,High,No,Yes,Yes,No,No,Yes,No,-6.51,0,0,0,0,0,0.55,0,0,0,2.06
CHEMBL3956498,COc1ccccc1CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C25H27N3O3,417.50,31,18,0.32,8,4,2,120.52,84.08,3.24,3.80,3.22,3.36,5.79,3.88,-4.72,7.88e-03,1.89e-05,Moderately soluble,-5.26,2.29e-03,5.49e-06,Moderately soluble,-8.95,4.67e-07,1.12e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.15,0,0,0,0,0,0.55,0,0,3,3.47
CHEMBL3979927,COc1ccccc1N1CCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C26H28FN5O3,477.53,35,18,0.35,6,5,2,141.83,90.56,2.86,2.91,1.92,2.88,4.24,2.96,-4.62,1.15e-02,2.41e-05,Moderately soluble,-4.47,1.61e-02,3.37e-05,Moderately soluble,-7.86,6.53e-06,1.37e-08,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.15,0,1,0,0,0,0.55,0,0,1,3.79
CHEMBL3903759,COCCC(=O)Nc1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C19H22FN3O3,359.39,26,12,0.42,7,5,2,96.71,84.08,2.95,1.66,2.58,2.39,4.62,2.84,-2.99,3.65e-01,1.01e-03,Soluble,-3.04,3.28e-01,9.13e-04,Soluble,-6.76,6.22e-05,1.73e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-7.31,0,0,0,0,0,0.55,0,0,1,3.19
CHEMBL2058685,COCCC(=O)Nc1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C18H21FN4O3,360.38,26,12,0.39,7,5,3,99.18,96.11,2.76,0.85,1.49,1.63,3.67,2.08,-2.49,1.17e+00,3.24e-03,Soluble,-2.45,1.27e+00,3.54e-03,Soluble,-6.53,1.05e-04,2.92e-07,Poorly soluble,High,No,Yes,No,No,No,No,Yes,-7.89,0,0,0,0,0,0.55,0,0,1,3.25
CHEMBL3956979,Fc1ccc(cc1c1cccc(c1)S(=O)(=O)C)Cc1n[nH]c(=O)c2c1CCCC2,C22H21FN2O3S,412.48,29,18,0.27,4,5,1,110.23,88.27,2.72,3.56,4.95,3.98,5.57,4.16,-4.84,6.02e-03,1.46e-05,Moderately soluble,-5.10,3.28e-03,7.96e-06,Moderately soluble,-8.61,1.01e-06,2.45e-09,Poorly soluble,High,No,No,No,Yes,Yes,No,No,-6.29,0,0,0,0,0,0.55,0,0,2,3.52
CHEMBL3972718,O=c1[nH]nc(c2c1CCCC2)Cc1ccnc(n1)S(=O)(=O)C,C14H16N4O3S,320.37,22,12,0.43,3,6,1,80.43,114.05,1.56,0.48,1.51,0.73,2.49,1.35,-2.33,1.48e+00,4.63e-03,Soluble,-2.44,1.15e+00,3.59e-03,Soluble,-5.14,2.34e-03,7.29e-06,Moderately soluble,High,No,No,No,No,No,No,No,-7.91,0,0,0,0,0,0.55,0,0,0,2.97
CHEMBL2058922,Fc1ccc(cc1C(=O)N1CCN(CC1)S(=O)(=O)C)Cc1n[nH]c(=O)c2c1NCCC2,C20H24FN5O4S,449.50,31,12,0.45,5,7,2,124.06,123.85,2.32,0.41,0.74,1.18,2.00,1.33,-2.84,6.47e-01,1.44e-03,Soluble,-2.58,1.19e+00,2.65e-03,Soluble,-5.56,1.24e-03,2.75e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-8.75,0,0,0,0,0,0.55,0,0,1,3.55
CHEMBL3961821,Fc1ccc(cc1c1cccc(c1)NS(=O)(=O)C)CCc1n[nH]c(=O)c2c1CCCC2,C23H24FN3O3S,441.52,31,18,0.30,6,5,2,120.21,100.30,2.72,3.58,4.92,3.38,5.18,3.96,-4.87,6.00e-03,1.36e-05,Moderately soluble,-5.37,1.87e-03,4.24e-06,Moderately soluble,-9.04,4.04e-07,9.14e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,No,Yes,-6.45,0,0,0,0,0,0.55,0,0,2,3.56
CHEMBL3912175,O=c1[nH]nc(c2c1CCCC2)Cc1cccc(c1)NS(=O)(=O)C,C16H19N3O3S,333.41,23,12,0.38,4,4,2,90.01,100.30,1.82,1.56,2.50,1.62,2.80,2.06,-3.01,3.24e-01,9.73e-04,Soluble,-3.28,1.76e-01,5.29e-04,Soluble,-5.93,3.95e-04,1.19e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.23,0,0,0,0,0,0.55,0,0,0,3.06
CHEMBL3958908,CSc1ccc(c(c1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)Cl,C23H22ClN3O2S,439.96,30,18,0.26,6,3,2,122.69,100.15,3.30,4.57,4.68,4.50,6.20,4.65,-5.49,1.41e-03,3.20e-06,Moderately soluble,-6.40,1.77e-04,4.01e-07,Poorly soluble,-9.11,3.44e-07,7.82e-10,Poorly soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.74,1,0,0,0,0,0.55,0,0,2,3.36
CHEMBL3982881,CSc1ccc(cc1)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H23N3O2S,405.51,29,18,0.26,6,3,2,117.68,100.15,3.14,3.94,4.02,4.02,5.56,4.14,-4.90,5.11e-03,1.26e-05,Moderately soluble,-5.74,7.33e-04,1.81e-06,Moderately soluble,-8.52,1.22e-06,3.00e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-5.98,0,0,0,0,0,0.55,0,0,2,3.23
CHEMBL3912084,CSc1cccc(c1)NC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H23N3O2S,405.51,29,18,0.26,6,3,2,117.68,100.15,3.03,3.94,4.02,4.02,5.56,4.11,-4.90,5.11e-03,1.26e-05,Moderately soluble,-5.74,7.33e-04,1.81e-06,Moderately soluble,-8.52,1.22e-06,3.00e-09,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-5.98,0,0,0,0,0,0.55,0,0,2,3.33
CHEMBL144060,CSc1ccccc1c1[nH]c2c3c1CCNC(=O)c3ccc2,C18H16N2OS,308.40,22,15,0.17,2,1,2,95.22,70.19,2.51,3.53,3.46,3.10,4.75,3.47,-4.35,1.38e-02,4.48e-05,Moderately soluble,-4.69,6.32e-03,2.05e-05,Moderately soluble,-7.05,2.72e-05,8.83e-08,Poorly soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-5.67,0,0,0,0,0,0.55,0,0,1,2.66
CHEMBL3929685,CSc1nccc(n1)Cc1n[nH]c(=O)c2c1CCCC2,C14H16N4OS,288.37,20,12,0.43,3,4,1,79.05,96.83,2.16,1.75,1.75,1.68,3.77,2.22,-2.98,3.04e-01,1.06e-03,Soluble,-3.40,1.15e-01,3.98e-04,Soluble,-5.34,1.32e-03,4.59e-06,Moderately soluble,High,No,Yes,Yes,No,No,No,Yes,-6.82,0,0,0,0,0,0.55,0,0,0,2.90
CHEMBL3896875,NC1CC(=O)N(C1=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C19H19FN4O3,370.38,27,12,0.37,3,6,2,99.45,109.15,1.97,0.67,1.01,2.33,3.22,1.84,-2.69,7.57e-01,2.04e-03,Soluble,-2.54,1.07e+00,2.89e-03,Soluble,-5.45,1.32e-03,3.56e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-8.08,0,0,0,0,0,0.55,0,1,1,3.55
CHEMBL3975402,NC1CCCCC1NC(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1NCCC2,C21H26FN5O2,399.46,29,12,0.48,5,5,4,111.79,112.90,2.84,1.56,1.71,2.30,3.38,2.36,-3.28,2.12e-01,5.30e-04,Soluble,-3.54,1.15e-01,2.88e-04,Soluble,-6.41,1.55e-04,3.87e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,No,-7.63,0,0,0,0,0,0.55,0,0,1,4.20
CHEMBL186776,O/N=C(\C1C(c2ccc(cc2)F)N2c3c1cccc3C(=O)NCC2)/N,C18H17FN4O2,340.35,25,12,0.22,2,4,3,97.61,90.95,1.89,1.60,1.29,2.43,1.67,1.78,-3.18,2.24e-01,6.59e-04,Soluble,-3.12,2.57e-01,7.56e-04,Soluble,-4.52,1.03e-02,3.04e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.24,0,0,0,0,0,0.55,0,4,0,3.69
CHEMBL3932307,CN1CCN(CC1)CCC(=O)Nc1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C23H30FN5O2,427.52,31,12,0.52,7,6,2,126.36,81.33,3.51,1.65,1.42,2.47,4.12,2.63,-3.35,1.89e-01,4.42e-04,Soluble,-2.97,4.57e-01,1.07e-03,Soluble,-6.75,7.67e-05,1.79e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-7.74,0,0,0,0,0,0.55,0,0,1,3.69
CHEMBL3902104,CN1CCN(CC1)CCNC(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C23H30FN5O2,427.52,31,12,0.52,7,6,2,125.05,81.33,3.68,1.82,1.01,2.47,4.12,2.62,-3.46,1.48e-01,3.45e-04,Soluble,-3.15,3.04e-01,7.12e-04,Soluble,-6.75,7.67e-05,1.79e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-7.62,0,0,0,0,0,0.55,0,0,1,3.70
CHEMBL3947808,CN1CCN(CC1)CCNC(=O)c1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H31N5O2,409.52,30,12,0.52,7,5,2,125.09,81.33,3.52,1.72,0.46,2.09,3.70,2.30,-3.30,2.07e-01,5.05e-04,Soluble,-3.04,3.70e-01,9.04e-04,Soluble,-6.48,1.35e-04,3.29e-07,Poorly soluble,High,No,Yes,No,No,No,Yes,Yes,-7.58,0,0,0,0,0,0.55,0,0,1,3.63
CHEMBL3937652,Cn1cnc(c1)C(=O)N1CCCN(CC1)C(=O)c1cc(ccc1F)Cc1n[nH]c(=O)c2c1CCCC2,C26H29FN6O3,492.55,36,17,0.42,6,6,1,139.39,104.19,2.79,1.86,1.76,2.34,3.73,2.50,-4.02,4.71e-02,9.57e-05,Moderately soluble,-3.67,1.05e-01,2.14e-04,Soluble,-6.58,1.31e-04,2.66e-07,Poorly soluble,High,No,Yes,No,Yes,Yes,Yes,Yes,-7.98,0,2,0,0,0,0.55,0,0,1,3.88
CHEMBL3931910,Cn1cnc(c1)S(=O)(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C19H21N5O3S,399.47,28,17,0.32,5,5,2,105.90,118.12,2.31,1.54,2.66,1.24,2.28,2.01,-3.41,1.57e-01,3.92e-04,Soluble,-3.63,9.37e-02,2.35e-04,Soluble,-6.41,1.56e-04,3.92e-07,Poorly soluble,High,No,Yes,No,No,No,No,Yes,-7.64,0,0,0,0,0,0.55,0,0,1,3.56
TALAZOPARIB,Fc1ccc(cc1)C1Nc2cc(F)cc3c2c(C1c1ncnn1C)n[nH]c3=O,C19H14F2N6O,380.35,28,21,0.16,2,6,2,101.19,88.49,2.41,2.25,2.57,3.16,3.12,2.70,-4.04,3.48e-02,9.15e-05,Moderately soluble,-3.74,6.85e-02,1.80e-04,Soluble,-6.93,4.42e-05,1.16e-07,Poorly soluble,High,No,Yes,No,Yes,No,No,No,-7.02,0,0,0,0,0,0.55,0,0,1,3.82
CHEMBL3962391,Brc1ccc(c(c1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)Cl,C22H19BrClN3O2,472.76,29,18,0.23,5,3,2,118.67,74.85,3.23,4.75,4.72,4.60,6.26,4.71,-5.89,6.05e-04,1.28e-06,Moderately soluble,-6.05,4.19e-04,8.87e-07,Poorly soluble,-9.43,1.77e-07,3.74e-10,Poorly soluble,High,No,No,No,Yes,Yes,No,Yes,-5.81,1,0,0,0,0,0.55,0,0,2,3.22
CHEMBL3964032,O=C(c1cc(ccc1Cl)C(F)(F)F)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H19ClF3N3O2,461.86,32,18,0.26,6,6,2,115.97,74.85,3.20,4.94,6.13,4.81,6.66,5.14,-5.84,6.74e-04,1.46e-06,Moderately soluble,-6.25,2.60e-04,5.63e-07,Poorly soluble,-9.47,1.55e-07,3.37e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,No,-5.61,1,1,0,1,0,0.55,0,0,2,3.32
CHEMBL3972667,O=C(c1cc(ccc1F)C(F)(F)F)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C23H19F4N3O2,445.41,32,18,0.26,6,7,2,110.92,74.85,3.23,4.41,6.03,4.70,6.44,4.96,-5.40,1.77e-03,3.98e-06,Moderately soluble,-5.70,8.90e-04,2.00e-06,Moderately soluble,-9.15,3.13e-07,7.03e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,No,-5.89,1,1,0,1,0,0.55,0,0,2,3.36
CHEMBL3937688,Fc1cc(F)cc(c1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C22H19F2N3O2,395.40,29,18,0.23,5,5,2,105.87,74.85,2.97,3.63,4.42,4.29,5.79,4.22,-4.71,7.75e-03,1.96e-05,Moderately soluble,-4.89,5.09e-03,1.29e-05,Moderately soluble,-8.59,1.01e-06,2.56e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,Yes,-6.13,1,0,0,0,0,0.55,0,0,2,3.12
CHEMBL3935201,Fc1ccc(c(c1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2)F,C22H19F2N3O2,395.40,29,18,0.23,5,5,2,105.87,74.85,2.74,3.63,4.42,4.29,5.79,4.17,-4.71,7.75e-03,1.96e-05,Moderately soluble,-4.89,5.09e-03,1.29e-05,Moderately soluble,-8.59,1.01e-06,2.56e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,No,-6.13,1,0,0,0,0,0.55,0,0,2,3.18
CHEMBL3959183,Fc1ccc(c(c1)F)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C22H19F2N3O2,395.40,29,18,0.23,5,5,2,105.87,74.85,3.04,3.63,4.42,4.29,5.79,4.23,-4.71,7.75e-03,1.96e-05,Moderately soluble,-4.89,5.09e-03,1.29e-05,Moderately soluble,-8.59,1.01e-06,2.56e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,Yes,-6.13,1,0,0,0,0,0.55,0,0,2,3.19
CHEMBL3948324,Ic1ccc(cc1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C22H20IN3O2,485.32,28,18,0.23,5,3,2,118.67,74.85,3.19,4.08,3.91,4.23,5.91,4.26,-5.57,1.32e-03,2.72e-06,Moderately soluble,-5.36,2.13e-03,4.40e-06,Moderately soluble,-8.90,6.17e-07,1.27e-09,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-6.36,1,1,0,0,0,0.55,0,1,2,3.24
CHEMBL3958634,O=C(c1ccc[nH]1)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C20H20N4O2,348.40,26,17,0.25,5,3,3,100.31,90.64,2.46,2.55,2.63,2.32,4.47,2.88,-3.76,6.05e-02,1.74e-04,Soluble,-4.10,2.76e-02,7.93e-05,Moderately soluble,-7.28,1.83e-05,5.25e-08,Poorly soluble,High,No,Yes,Yes,No,No,Yes,Yes,-6.61,0,0,0,0,0,0.55,0,0,0,3.08
CHEMBL3981909,O=C(c1ccc2c(c1)cccc2)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C26H23N3O2,409.48,31,22,0.19,5,3,2,123.46,74.85,3.24,4.68,4.45,4.20,5.97,4.51,-5.52,1.23e-03,3.00e-06,Moderately soluble,-5.98,4.29e-04,1.05e-06,Moderately soluble,-9.70,8.23e-08,2.01e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,Yes,-5.48,1,0,0,0,0,0.55,0,0,2,3.33
CHEMBL3913270,O=C(c1ccc2c(c1O)cccc2)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C26H23N3O3,425.48,32,22,0.19,5,4,3,125.49,95.08,3.02,4.87,4.16,3.65,5.48,4.24,-5.72,8.02e-04,1.88e-06,Moderately soluble,-6.60,1.07e-04,2.50e-07,Poorly soluble,-9.11,3.33e-07,7.82e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,No,-5.44,0,0,0,0,0,0.55,0,0,2,3.38
CHEMBL3929947,O=C(c1cccc(c1F)F)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C22H19F2N3O2,395.40,29,18,0.23,5,5,2,105.87,74.85,2.90,3.63,4.42,4.29,5.79,4.20,-4.71,7.75e-03,1.96e-05,Moderately soluble,-4.89,5.09e-03,1.29e-05,Moderately soluble,-8.59,1.01e-06,2.56e-09,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,Yes,-6.13,1,0,0,0,0,0.55,0,0,2,3.18
CHEMBL3944418,Ic1cccc(c1)C(=O)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C22H20IN3O2,485.32,28,18,0.23,5,3,2,118.67,74.85,3.19,4.08,3.91,4.23,5.91,4.26,-5.57,1.32e-03,2.72e-06,Moderately soluble,-5.36,2.13e-03,4.40e-06,Moderately soluble,-8.90,6.17e-07,1.27e-09,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-6.36,1,1,0,0,0,0.55,0,1,2,3.23
CHEMBL3925413,O=C(c1cccc2c1cccc2)Nc1cccc(c1)Cc1n[nH]c(=O)c2c1CCCC2,C26H23N3O2,409.48,31,22,0.19,5,3,2,123.46,74.85,3.26,4.68,4.45,4.20,5.97,4.51,-5.52,1.23e-03,3.00e-06,Moderately soluble,-5.98,4.29e-04,1.05e-06,Moderately soluble,-9.70,8.23e-08,2.01e-10,Poorly soluble,High,No,Yes,Yes,Yes,Yes,No,Yes,-5.48,1,0,0,0,0,0.55,0,0,2,3.33
